userName,score,at,content,clean_content
Pengguna Google,4,2024-09-07 02:06:31,Baik,['baik']
Pengguna Google,5,2024-09-07 02:02:25,Good,['good']
Pengguna Google,5,2024-09-07 01:54:57,The best,['best']
Pengguna Google,5,2024-09-07 01:46:54,"Aplikasi mudah digunakan & mudah di mengerti, tampilan pun sangat modern. Terimakasih JKN","['aplikasi', 'mudah', 'mudah', 'mengerti', 'tampilan', 'sangat', 'modern', 'terima', 'kasih', 'jkn']"
Pengguna Google,1,2024-09-07 01:39:15,Buat daftar online ke faskes selalu tidak bisa mohon diperbaiki.,"['daftar', 'online', 'faskes', 'tidak', 'mohon', 'diperbaiki']"
Pengguna Google,5,2024-09-07 01:38:56,Aplikasi ini sangat membantu sekali karena mempermudah seseorang untuk melihat data nya sendiri maupun keluarganya.,"['aplikasi', 'sangat', 'membantu', 'sekali', 'mempermudah', 'data', 'keluarganya']"
Pengguna Google,5,2024-09-07 01:38:48,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-09-07 01:33:58,Bagus,['bagus']
Pengguna Google,1,2024-09-07 01:30:38,Makan gaji buta. Perangkat tidak pernah di root dikatain di root. Sudah berbulan bulan kayak kayak gini,"['makan', 'gaji', 'buta', 'perangkat', 'tidak', 'root', 'diejek', 'root', 'berbulan', 'kayak', 'kayak']"
Pengguna Google,5,2024-09-07 01:25:17,Bagus semakin baik,"['bagus', 'baik']"
Pengguna Google,1,2024-09-07 01:12:20,"Sudah jadi pengguna jkn mobile sejak ortu terkena serangan jantung 2019. Lha sekarang ga bisa login ini gemana siih, kecewa berat padahal mau digunain chek up malah ga bisa","['pengguna', 'jkn', 'mobile', 'orang', 'tua', 'terkena', 'serangan', 'jantung', 'tidak', 'login', 'bagaimana', 'kecewa', 'berat', 'padahal', 'digunain', 'chek', 'tidak']"
Pengguna Google,5,2024-09-07 01:04:01,Ok,['oke']
Pengguna Google,3,2024-09-07 00:51:16,Tolong diperbaiki masalah Kode Verifikasi nya. Saya tidak mendapatkan kode verifikasi dari SMS dan itu membuat saya tidak bisa mendaftar. Kalau sudah di fix nanti saya beri bintang lima,"['tolong', 'diperbaiki', 'kode', 'verifikasi', 'saya', 'tidak', 'kode', 'verifikasi', 'sms', 'saya', 'tidak', 'mendaftar', 'fix', 'saya', 'bintang']"
Pengguna Google,1,2024-09-07 00:47:20,Kode OTP sudah ada tapi pas klik register nomor tidak sesuai aneh,"['kode', 'otp', 'tapi', 'pas', 'klik', 'register', 'nomor', 'tidak', 'sesuai', 'aneh']"
Pengguna Google,5,2024-09-07 00:47:04,👍,[]
Pengguna Google,5,2024-09-07 00:46:18,Samgat bagus,"['samgat', 'bagus']"
Pengguna Google,5,2024-09-07 00:43:24,bagus,['bagus']
Pengguna Google,1,2024-09-07 00:37:07,aplikasi rusak !!!!!!!!!!!!!!!!!!!,"['aplikasi', 'rusak']"
Pengguna Google,5,2024-09-07 00:24:03,Masih perlu memahami fungsi dan manfaatnya. 👍🏻,"['memahami', 'fungsi', 'manfaatnya']"
Pengguna Google,5,2024-09-06 23:57:41,"Semakin mudah, perubahan Faskes bisa langsung di aplikasi. G perlu datang ke kantor BPJS nya.. Manthab","['mudah', 'perubahan', 'faskes', 'langsung', 'aplikasi', 'tidak', 'kantor', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'manthab']"
Pengguna Google,1,2024-09-06 23:42:50,"mau daftar selalu ga bisa karena ga dapet"" OTP dan selalu muncul sign gangguan","['daftar', 'tidak', 'tidak', 'otp', 'muncul', 'sign', 'gangguan']"
Pengguna Google,5,2024-09-06 23:37:51,Ko minta ubt lgi,['ubt']
Pengguna Google,5,2024-09-06 23:33:05,Mudah n pasti,['mudah']
Pengguna Google,5,2024-09-06 23:29:31,"Bagus, sangat membantu..","['bagus', 'sangat', 'membantu']"
Pengguna Google,5,2024-09-06 23:18:04,Ok mantap,"['oke', 'mantap']"
Pengguna Google,5,2024-09-06 23:01:33,"Sukses selalu ,,,,",['sukses']
Pengguna Google,1,2024-09-06 22:51:54,"Tidak bisa daftar online ke faskes lanjutan. Sudah saya coba daftar 3 hari berturut-turut keterangannya selalu ""Nomor antrian hanya bisa diambil 1 kali pada hari yang sama."" Begitu saya coba daftar pada hari kontrol, keterangannya ""Antrian sudah penuh."" Saya sudah komplain ke call center BPJS, tapi tidak ada solusi. Saya malah disuruh ke rumah sakit langsung. Sedangkan rumah sakit, mewajibkan pasien daftar melalui mobile JKN. BAGAIMANA ?? APLIKASI MALAH MENYULITKAN PASIEN !!!!!!!!","['tidak', 'daftar', 'online', 'faskes', 'lanjutan', 'saya', 'coba', 'daftar', 'keterangannya', 'nomor', 'antrean', 'diambil', 'kali', 'saya', 'coba', 'daftar', 'kontrol', 'keterangannya', 'antrean', 'penuh', 'saya', 'komplain', 'call', 'center', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'tapi', 'tidak', 'solusi', 'saya', 'disuruh', 'rumah', 'sakit', 'langsung', 'sedangkan', 'rumah', 'sakit', 'mewajibkan', 'pasien', 'daftar', 'mobile', 'jkn', 'bagaimana', 'aplikasi', 'menyulitkan', 'pasien']"
Pengguna Google,1,2024-09-06 22:43:37,"Apaan si ini aplikasi bobrok bgt, kirim kode OTP aja ampun lamanya, sampai waktu habis juga ngk bakalan masuk itu kode di HP gue, gini amat ya sistemnya, jelek bgt sumpah!!! Udh pake email masukin kodenya malah minta lagi yg SMS yg masyallah lamanya","['aplikasi', 'bobrok', 'banget', 'kirim', 'kode', 'otp', 'ampun', 'habis', 'tidak', 'masuk', 'kode', 'handphone', 'saya', 'amat', 'sistemnya', 'jelek', 'banget', 'sumpah', 'pakai', 'email', 'memasukkan', 'kodenya', 'sms', 'masyallah']"
Pengguna Google,1,2024-09-06 22:36:17,"PULSA SAYA HABIS GARA GARA APP INI ANJIR, MINIMAL KALAU SEDOT PULSA KASIH TAU DONG. KALAU GITU GA SAYA UNDUH, APP STRESS. PULSA HABIS GA BISA DIPAKE JUGA APP YA STRESS STRESS","['pulsa', 'saya', 'habis', 'gara', 'gara', 'app', 'anjing', 'minimal', 'sedot', 'pulsa', 'kasih', 'tidak', 'saya', 'unduh', 'app', 'stres', 'pulsa', 'habis', 'tidak', 'dipakai', 'app', 'stres', 'stres']"
Pengguna Google,5,2024-09-06 22:19:42,Alhamdulillah sangat membantu,"['alhamdulillah', 'sangat', 'membantu']"
Pengguna Google,5,2024-09-06 22:08:56,Okk,['okk']
Pengguna Google,5,2024-09-06 20:42:42,Memudahkan pelayanan kesehatan,"['memudahkan', 'pelayanan', 'kesehatan']"
Pengguna Google,4,2024-09-06 20:12:08,Aplikasinya bagus,"['aplikasinya', 'bagus']"
Pengguna Google,5,2024-09-06 19:12:58,"Sangat bagus dan membantu ,tolong mobil jkn pada no hp ini jangan diroot dan bisa digunakan lagi .trimaksih","['sangat', 'bagus', 'membantu', 'tolong', 'mobil', 'jkn', 'handphone', 'jangan', 'diroot', 'trimaksih']"
Pengguna Google,5,2024-09-06 19:04:51,Sangat puas,"['sangat', 'puas']"
Pengguna Google,5,2024-09-06 18:56:49,Lebih mudah melakukan perubahan data dan pendaftaran baru dengan adax APK mobile JKN ini,"['lebih', 'mudah', 'perubahan', 'data', 'pendaftaran', 'adax', 'mobile', 'jkn']"
Pengguna Google,1,2024-09-06 18:52:26,"App hebat, Android 7 sudah tidak kompatibel.","['app', 'hebat', 'android', 'tidak', 'kompatibel']"
Pengguna Google,5,2024-09-06 18:37:01,Mantap,['mantap']
Pengguna Google,5,2024-09-06 18:20:22,Mobile JKN sanggat membantu,"['mobile', 'jkn', 'sangat', 'membantu']"
Pengguna Google,5,2024-09-06 17:16:10,Sangat Membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-09-06 16:43:50,Keren,['keren']
Pengguna Google,5,2024-09-06 16:42:17,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-09-06 16:33:23,Mantap,['mantap']
Pengguna Google,5,2024-09-06 15:59:02,"Sangat membantu sekali,sangat mantap","['sangat', 'membantu', 'sekali', 'sangat', 'mantap']"
Pengguna Google,1,2024-09-06 15:38:31,"ini bpjs auto debet asal potong seenak udelnya aja ! Alm.bapak sya masa juga bayar iuran ,ga nanggung"" 150 ribuu ,udah ngurus dr bulan agustus tp GAK JELAS GA ADA PEMBERITAHUAN DR APLIKASI UJUG UJUG KEPOTONG 750.000 dpt sms jam 7 malem auto kepotong ,giliran ditunggu ga ada kejelasan ,nunggu 1bulan kurang lama ?! GILIRAN DIPOTONG GA MIKIR seharusnya di tlp dulu kek di tanya dulu kek jgn asal potong ,info dulu ,makesure dulu ke kita SUSAH BGD ???? giliran ngurus CUMA BISANYA DIPERSULITTTT !!!!","['badan', 'penyelenggara', 'jaminan', 'sosial', 'auto', 'debet', 'potong', 'seenak', 'pusarnya', 'almarhum', 'saya', 'bayar', 'iuran', 'tidak', 'menanggung', 'ribuu', 'mengurus', 'agustus', 'tetapi', 'tidak', 'tidak', 'pemberitahuan', 'aplikasi', 'ujug', 'ujug', 'kepotong', 'sms', 'jam', 'malam', 'auto', 'kepotong', 'giliran', 'ditunggu', 'tidak', 'kejelasan', 'menunggu', 'kurang', 'giliran', 'dipotong', 'tidak', 'pikir', 'telepon', 'kayak', 'kayak', 'jangan', 'potong', 'informasi', 'makesure', 'kita', 'susah', 'banget', 'giliran', 'mengurus', 'bisanya', 'dipersulitttt']"
Pengguna Google,5,2024-09-06 15:22:47,Memuaskan,['memuaskan']
Pengguna Google,4,2024-09-06 15:18:29,hai min satu akun di mobile jkn kan ada anggota keluarga yang lain juga tapi kok hanya bisa lihat info riwayat pelayanan nya hanya 1 anggota keluarga yang punya akun saja bikin buat juga donk opsi biar bisa lihat info riwayat pelayanan anggota keluarga yang lain kalau sudah ada dimana letak nya bisa lihat?,"['hai', 'min', 'akun', 'mobile', 'jkn', 'anggota', 'keluarga', 'tapi', 'lihat', 'informasi', 'riwayat', 'pelayanan', 'anggota', 'keluarga', 'akun', 'bikin', 'opsi', 'biar', 'lihat', 'informasi', 'riwayat', 'pelayanan', 'anggota', 'keluarga', 'dimana', 'letak', 'lihat']"
Pengguna Google,1,2024-09-06 15:08:44,Susah masuk ribet,"['susah', 'masuk', 'ribet']"
Pengguna Google,2,2024-09-06 14:49:22,"Pulsa selalu berkurang utk menerima otp tapi register selalu gagal karena nopon aktif tdk sama dgn nopon saat mendaftar bpjs, solusinya harus offline juga utk mengurusnya. SUDAH ISI FORM PENGADUAN BEBERAPA HARI, BLM ADA FEEDBACK. SUDAH KIRIM EMAIL, DIJAWAB FITUR PENDAFTARAN SDG DITUTUP SEMENTARA; yg masih bisa mendaftar di mobile jkn bagaimana caranya ya??? 🤔","['pulsa', 'berkurang', 'menerima', 'otp', 'tapi', 'register', 'gagal', 'nopon', 'aktif', 'tidak', 'nopon', 'mendaftar', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'solusinya', 'offline', 'mengurusnya', 'isi', 'borang', 'pengaduan', 'belum', 'feedback', 'kirim', 'email', 'fitur', 'pendaftaran', 'ditutup', 'mendaftar', 'mobile', 'jkn', 'bagaimana']"
Pengguna Google,1,2024-09-06 14:18:16,"Kocak verifikasi masih pake sms dan harus ada pulsa. Skrg udh canggih bisa pake WA lebih cepat dan mudah. Kudet bet sistemnya,, Org2 yg ngurus kompeten ga sih? yg kyk gni aja ga ngerti. Sdh bnyk di komplain jg.","['kocak', 'verifikasi', 'pakai', 'sms', 'pulsa', 'canggih', 'pakai', 'wa', 'lebih', 'cepat', 'mudah', 'kudet', 'banget', 'sistemnya', 'orang', 'mengurus', 'kompeten', 'tidak', 'kayak', 'tidak', 'mengerti', 'komplain']"
Pengguna Google,5,2024-09-06 14:11:27,"Sangat membatu,ga susah untuk datang langsung kekantor","['sangat', 'membatu', 'tidak', 'susah', 'langsung', 'kekantor']"
Pengguna Google,4,2024-09-06 14:07:16,sangat memuaskan,"['sangat', 'memuaskan']"
Pengguna Google,5,2024-09-06 14:06:53,Semuanya ok,['oke']
Pengguna Google,3,2024-09-06 14:00:28,"sulit untuk mengaktifkan kembali, harus verifikasi beberapa kali, harus ini harus itu, semua aplikasi tidak ada yang se repot ini, tapi aplikasi kesehatan harus serumit ini kalo mau masuk. Mengecewakan.","['sulit', 'mengaktifkan', 'verifikasi', 'kali', 'aplikasi', 'tidak', 'repot', 'tapi', 'aplikasi', 'kesehatan', 'serumit', 'masuk', 'mengecewakan']"
Pengguna Google,4,2024-09-06 14:00:27,Wes oke,['oke']
Pengguna Google,5,2024-09-06 13:54:17,Mudah dan jelas,['mudah']
Pengguna Google,1,2024-09-06 13:39:12,"Sulit untuk pendaftaran, harus minta verifikasi ini itu. Padahal di tuntut untuk pakai aplikasi jelek sekali. Tidak mempermudah tapi mempersulit.","['sulit', 'pendaftaran', 'verifikasi', 'padahal', 'tuntut', 'pakai', 'aplikasi', 'jelek', 'sekali', 'tidak', 'mempermudah', 'tapi', 'mempersulit']"
Pengguna Google,5,2024-09-06 13:38:25,Terbaik man,"['terbaik', 'man']"
Pengguna Google,4,2024-09-06 13:37:57,"saya tidak mendapatkan otp terus , kenapa ya","['saya', 'tidak', 'otp', 'kenapa']"
Pengguna Google,1,2024-09-06 13:35:07,Hmmm parah buang aja ni,"['hmmm', 'parah', 'buang', 'nih']"
Pengguna Google,3,2024-09-06 13:31:23,Aplikasi saya jg gk bisa di buka kok ada emulator gmn ya,"['aplikasi', 'saya', 'tidak', 'buka', 'emulator', 'bagaimana']"
Pengguna Google,5,2024-09-06 13:29:56,Bagus,['bagus']
Pengguna Google,2,2024-09-06 13:27:23,Ribet mau betobat aj harus onlain,"['ribet', 'betobat', 'onlain']"
Pengguna Google,5,2024-09-06 13:23:26,Bagus,['bagus']
Pengguna Google,1,2024-09-06 13:12:21,Aplikasi apaan? Belum pernah melakukan pendaftaran kok giliran buat akun malah nomer HP tidak sesuai? Kan taik,"['aplikasi', 'belum', 'pendaftaran', 'giliran', 'akun', 'nomer', 'handphone', 'tidak', 'sesuai', 'tai']"
Pengguna Google,1,2024-09-06 13:04:18,apk tolol keburu mati gua,"['tolol', 'terlanjur', 'mati', 'gue']"
Pengguna Google,5,2024-09-06 12:58:35,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-09-06 12:38:43,Mempermudah layanan kesehatan,"['mempermudah', 'layanan', 'kesehatan']"
Pengguna Google,5,2024-09-06 12:33:41,sangat cepat layanannya,"['sangat', 'cepat', 'layanannya']"
Pengguna Google,1,2024-09-06 12:33:38,Aneh gak bisa login segitu pswt nya bener.,"['aneh', 'tidak', 'login', 'pesawat', 'benar']"
Pengguna Google,1,2024-09-06 12:21:38,Ini kenapa kode verifikasi ko gak ada ya udah di lakukan tiap hari selama seminggu gak ada kode verifikasi no sudah benar. Mohon di perbaiki. Terimakasih...,"['kenapa', 'kode', 'verifikasi', 'tidak', 'lakukan', 'seminggu', 'tidak', 'kode', 'verifikasi', 'benar', 'mohon', 'perbaiki', 'terima', 'kasih']"
Pengguna Google,5,2024-09-06 12:01:00,"Terima kasih JKN, aplikasi yang bisa dipergunakan untuk cek data pasilitas kesehatan pribadi","['terima', 'kasih', 'jkn', 'aplikasi', 'cek', 'data', 'pasilitas', 'kesehatan', 'pribadi']"
Pengguna Google,4,2024-09-06 11:54:54,"Tiap bulan minta update terus aplikasinya, kalo gak di update gak bisa dibuka. Hehe","['pembaruan', 'aplikasinya', 'tidak', 'pembaruan', 'tidak', 'dibuka', 'hehe']"
Pengguna Google,1,2024-09-06 11:40:41,"Pihak developer tolong perbaiki sistem kode verifikasi nomer telfon, karena kode verifikasi ga masuk² padahal nomer sudah benar & nomer jga masih aktif panjang, sinyal jga lancar tpi kode verifikasi sms ga masuk²","['developer', 'tolong', 'perbaiki', 'sistem', 'kode', 'verifikasi', 'nomer', 'telfon', 'kode', 'verifikasi', 'tidak', 'masuk', 'padahal', 'nomer', 'benar', 'nomer', 'aktif', 'sinyal', 'lancar', 'tetapi', 'kode', 'verifikasi', 'sms', 'tidak', 'masuk']"
Pengguna Google,2,2024-09-06 11:29:43,"Aplikasi sampah, mau daftarkan kis susah banget cuma nomor hp doang yang bermasalah, sudah saya perbaiki dan hasilnya tetap mengecewakan. Percuma juga nanti balasan buat ulasan ini toh sama aja gak membantu sama sekali","['aplikasi', 'sampah', 'daftarkan', 'kartu', 'indonesia', 'sehat', 'susah', 'banget', 'nomor', 'handphone', 'doang', 'bermasalah', 'saya', 'perbaiki', 'hasilnya', 'mengecewakan', 'balasan', 'ulasan', 'tidak', 'membantu', 'sekali']"
Pengguna Google,1,2024-09-06 11:18:31,Apk sangat sangat tidak berguna. Log in susah betul . Kebanyakn pertanyaan yg memuakkan. Emang dasar gak jelas BPJS INI. Udah ku bayar malah tidak di akui sama pihak BPJS. taik kalian semu. Tutup aja program kalian ini. Klu gak kau tutup ja AKUN BJPS KU .,"['sangat', 'sangat', 'tidak', 'berguna', 'log', 'susah', 'betul', 'kebanyakan', 'memuakkan', 'dasar', 'tidak', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'bayar', 'tidak', 'akui', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'tai', 'semu', 'tutup', 'program', 'tidak', 'kamu', 'tutup', 'akun', 'bjps']"
Pengguna Google,5,2024-09-06 11:17:51,Mantap,['mantap']
Pengguna Google,5,2024-09-06 11:12:24,Memuaskan🥰,['memuaskan']
Pengguna Google,5,2024-09-06 11:11:13,Mempermudah pendaftaran ke klinik,"['mempermudah', 'pendaftaran', 'klinik']"
Pengguna Google,1,2024-09-06 11:02:28,"Ini kok gak update² datanya gimana ya, ada menu nambah anggota, diKK udah di-update sebulan yglalu direfresh datanya tetep sama gak berubah, tolong diperbaiki lg apk nya jgn cuma ada tulisan fitur ini itu tp gak bisa digunakan,","['tidak', 'pembaruan', 'datanya', 'bagaimana', 'menu', 'menambah', 'anggota', 'dikk', 'pembaruan', 'sebulan', 'yglalu', 'direfresh', 'datanya', 'tidak', 'berubah', 'tolong', 'diperbaiki', 'jangan', 'tulisan', 'fitur', 'tetapi', 'tidak']"
Pengguna Google,5,2024-09-06 10:52:29,Bpjs kesehatan,"['badan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan']"
Pengguna Google,5,2024-09-06 10:46:13,Mantap mempermudah segalanya,"['mantap', 'mempermudah']"
Pengguna Google,5,2024-09-06 10:40:17,Terima kasih,"['terima', 'kasih']"
Pengguna Google,5,2024-09-06 10:17:18,memudahkan untuk berobat,"['memudahkan', 'berobat']"
Pengguna Google,5,2024-09-06 10:15:44,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-09-06 10:13:35,Sangat baik pelayanan nya,"['sangat', 'baik', 'pelayanan']"
Pengguna Google,5,2024-09-06 10:05:34,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-09-06 10:02:37,Semangat baru,['semangat']
Pengguna Google,1,2024-09-06 10:01:23,Kenapa jadi tidak kompetable dengan hp saya Oppo a71,"['kenapa', 'tidak', 'kompetable', 'handphone', 'saya', 'oppo']"
Pengguna Google,5,2024-09-06 09:53:38,Baguss,['bagus']
Pengguna Google,5,2024-09-06 09:49:28,"Mantap ,cepat lancar jaya","['mantap', 'cepat', 'lancar', 'jaya']"
Pengguna Google,5,2024-09-06 09:44:34,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-09-06 09:35:10,Bagus pelayanan dll. Cuma saya memang org gk mampu jd bayarnya kadang rutin.. keseringan nunggak.mo daftar kis yg dari pemerintah gk tau caranya,"['bagus', 'pelayanan', 'saya', 'orang', 'tidak', 'bayarnya', 'kadang', 'rutin', 'keseringan', 'menunggak', 'daftar', 'kartu', 'indonesia', 'sehat', 'pemerintah', 'tidak']"
Pengguna Google,1,2024-09-06 09:34:36,Setiap minta verifikasi nomor tlfn selalu tidak masuk sms nya,"['verifikasi', 'nomor', 'tlfn', 'tidak', 'masuk', 'sms']"
Pengguna Google,2,2024-09-06 09:31:28,Untuk mengirimkan kode verifikasi mrlalui sms nya mohon untuk di brnarkan karena saya sudah menunggu 2 kali masih belum dikirim juga kode verifikasi nya padahal pulsa saya lebih dari 20.000,"['mengirimkan', 'kode', 'verifikasi', 'mrlalui', 'sms', 'mohon', 'brnarkan', 'saya', 'menunggu', 'kali', 'belum', 'dikirim', 'kode', 'verifikasi', 'padahal', 'pulsa', 'saya', 'lebih']"
Pengguna Google,2,2024-09-06 09:20:45,Baru updet udah minta di update lagi..duuh ini aplikasi atau apa yaaa !! :((,"['updet', 'pembaruan', 'duuh', 'aplikasi', 'ya']"
Pengguna Google,5,2024-09-06 09:18:02,Ok,['oke']
Pengguna Google,1,2024-09-06 09:14:27,"Gajelas, otp lama banget munculnya. Kalo ga bisa ngasih pelayanan yang baik pecat aja lah.. Banyak kok yang mau kerja bener... Tolong dong, udah bayar nih.","['tidak', 'otp', 'banget', 'munculnya', 'tidak', 'pelayanan', 'baik', 'pecat', 'kerja', 'benar', 'tolong', 'bayar']"
Pengguna Google,1,2024-09-06 09:08:44,Tolol,['tolol']
Pengguna Google,5,2024-09-06 09:08:16,kok nggk bisa kebuka knp ya,"['tidak', 'kebuka', 'kenapa']"
Pengguna Google,5,2024-09-06 09:04:51,Sukses,['sukses']
Pengguna Google,5,2024-09-06 08:58:53,bagus,['bagus']
Pengguna Google,5,2024-09-06 08:46:07,Pindah data pelayanan utama sangat praktis tq cs BPJS,"['pindah', 'data', 'pelayanan', 'utama', 'sangat', 'praktis', 'terima', 'kasih', 'rekan', 'badan', 'penyelenggara', 'jaminan', 'sosial']"
Pengguna Google,5,2024-09-06 08:40:46,Skrng sy sudah jelas setelah menghubungi 165 .terima kasih,"['saya', 'menghubungi', 'terima', 'kasih']"
Pengguna Google,5,2024-09-06 08:37:48,Sangat puas,"['sangat', 'puas']"
Pengguna Google,5,2024-09-06 08:36:46,Sangat memuaskan,"['sangat', 'memuaskan']"
Pengguna Google,1,2024-09-06 08:35:32,Maksa update,"['memaksa', 'pembaruan']"
Pengguna Google,4,2024-09-06 08:24:18,"Tolong, sudah dr beberapa hari yll mau daftar kontrol ke rs rujukan selalu gagal ""reservasi belum berhasil"" 😭😭😭","['tolong', 'daftar', 'kontrol', 'rumah', 'sakit', 'rujukan', 'gagal', 'reservasi', 'belum', 'berhasil']"
Pengguna Google,5,2024-09-06 08:23:38,ok,['oke']
Pengguna Google,1,2024-09-06 08:18:17,"Mau login gak bisa gara gara hp saya sudah pernah login nik 3 kali,. Solusinya cuma suruh telfon ke 165, klo bisa ada chat live nya.","['login', 'tidak', 'gara', 'gara', 'handphone', 'saya', 'login', 'nik', 'kali', 'solusinya', 'suruh', 'telfon', 'chat', 'live']"
Pengguna Google,5,2024-09-06 08:12:12,Ok,['oke']
Pengguna Google,5,2024-09-06 08:11:06,Mantap bagus aplikasi nya,"['mantap', 'bagus', 'aplikasi']"
Pengguna Google,5,2024-09-06 08:03:52,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-09-06 08:03:22,Min knp skrng gak bisa di download ya?😭 Waktu itu bisa deh,"['min', 'kenapa', 'tidak', 'unduh', 'deh']"
Pengguna Google,1,2024-09-06 07:55:34,"Aplikasi tidak bisa dibuka, ketika di buka hanya muncul layar putih. Tolong diperbaiki performanya!","['aplikasi', 'tidak', 'dibuka', 'buka', 'muncul', 'layar', 'putih', 'tolong', 'diperbaiki', 'performanya']"
